trial	nz	encoder_depth	width_mult	nonlin	nsteps	bs	lr	y_loss_w	x_loss_w	recon_loss_w	seed	epochs	dev_mae	test_mae	use_block_diag	cl_of	t2d2	t3d3
1	25	2	1.0	elu	120	40	0.0009079	8.17	4	1.51	4300	3000	2.649	2.782	True	458.4	236.2	222.1
0	25	2	1.0	elu	120	40	0.0009079	8.17	4	1.51	4300	4000	2.258	2.282	True	343.7	177.2	166.5
3	29	2	1.0	elu	120	40	0.0007607	14.2	2.58	1.93	2031	3000	2.576	2.425	True	486.5	230	256.6
5	29	2	1.0	elu	120	40	0.0007809	15.1	1.67	2.56	4344	3000	2.205	2.268	True	346.8	177.5	169.2
6	28	2	1.0	elu	120	40	0.0009834	8.82	2.33	2.06	3761	4000	2.127	2.031	True	348.6	173.7	175
4	29	2	1.0	elu	120	40	0.0007809	15.1	1.67	2.56	4344	4000	2.092	2.204	True	342.2	170.3	171.9
2	29	2	1.0	elu	120	40	0.0007607	14.2	2.58	1.93	2031	4000	2.276	2.186	True	331.1	166.9	164.1
10	24	2	1.0	elu	120	40	0.001482	17.7	2.81	1.6	2414	4000	2.386	2.638	True	348.5	179.1	169.4
11	24	2	1.0	elu	120	40	0.001482	17.7	2.81	1.6	2414	3000	2.386	2.638	True	348.5	179.1	169.4
7	28	2	1.0	elu	120	40	0.0009834	8.82	2.33	2.06	3761	3000	2.357	2.378	True	325.8	162.7	163.1
9	28	2	1.0	elu	120	40	0.0007789	14	2.24	2	2596	3000	2.324	2.226	True	1038	522.4	515.2
8	28	2	1.0	elu	120	40	0.0007789	14	2.24	2	2596	4000	2.11	2.079	True	403.5	218.2	185.4
12	28	2	1.0	elu	120	40	0.0008445	16	1.62	2.95	3742	4000	2.259	2.409	True	378.9	193.2	185.7
13	28	2	1.0	elu	120	40	0.0008445	16	1.62	2.95	3742	3000	2.259	2.409	True	378.9	193.2	185.7
15	25	2	1.0	elu	120	40	0.0009353	8.12	3.88	1.66	3361	3000	2.667	2.699	True	400.3	202.5	197.7
14	25	2	1.0	elu	120	40	0.0009353	8.12	3.88	1.66	3361	4000	2.602	2.643	True	370	187.6	182.3
17	26	2	1.0	elu	120	40	0.001096	15.8	3.44	2.18	3297	3000	2.471	2.537	True	881.8	421.8	460.1
16	26	2	1.0	elu	120	40	0.001096	15.8	3.44	2.18	3297	4000	2.185	2.09	True	399.9	196.8	203.1
19	28	2	1.0	elu	120	40	0.00131	16.9	2.15	3.05	2979	3000	2.161	2.178	True	365.7	186.4	179.3
18	28	2	1.0	elu	120	40	0.00131	16.9	2.15	3.05	2979	4000	2.115	2.128	True	360.7	182.4	178.3
20	32	2	1.0	elu	120	40	0.0007531	13.3	3.34	1.75	2843	3000	2.217	2.365	True	566	296.4	269.6
22	29	2	1.0	elu	40	40	0.0004159	9.89	1.22	2.29	1979	4000	4.116	4.159	True	661	308.1	352.9
25	20	1	1.0	elu	120	40	0.0006799	8.34	2.19	1.59	3509	3000	4.042	3.14	True	705.9	361.8	344.1
23	27	2	1.0	elu	120	40	0.001731	8.98	2.55	4.01	4658	3000	2.561	2.554	True	407.3	206.5	200.8
24	32	2	1.0	elu	20	40	0.001075	9.58	4.75	3.1	2477	4000	20.43	17.79	True	1223	480.5	742.2
21	32	2	1.0	elu	120	40	0.0007531	13.3	3.34	1.75	2843	4000	2.106	2.299	True	494.9	294.9	200
26	24	3	1.0	elu	120	40	0.0004833	18.5	3.42	1.05	2502	4000	2.392	2.598	True	5955	3499	2457
27	23	2	1.0	elu	120	40	0.0004885	12.4	2.15	2.22	6648	4000	2.34	2.168	True	444.2	226.6	217.7
29	21	1	1.0	elu	120	40	0.00157	9.66	2.01	2.77	3082	4000	2.426	2.483	True	348.5	173.6	175
28	30	2	1.0	elu	120	40	0.001119	12	1.31	3.2	6077	4000	2.31	2.466	True	433.3	221.2	212
31	24	2	1.0	elu	120	80	0.001227	6.92	1.62	1.71	4362	4000	2.43	2.256	True	516.9	255	261.9
30	29	2	1.0	elu	120	40	0.0006841	11.9	3.25	4.17	730	4000	2.213	2.195	True	344.2	175.8	168.4
32	25	3	1.0	elu	120	40	0.0007135	8.68	2.11	2.93	3218	4000	2.279	1.988	True	403.3	201.5	201.8
33	32	1	1.0	elu	120	40	0.0009531	12.1	4.52	1.21	2257	4000	3.965	3.401	True	713.9	349.8	364.2
34	31	2	1.0	elu	120	40	0.0008802	5.47	1.99	1.9	2904	500	4.103	3.407	True	1075	562.9	512.3
35	23	2	1.0	elu	120	40	0.001519	13.8	1.41	3.88	4645	2000	2.551	2.279	True	530.3	277.9	252.4
36	27	2	1.0	elu	120	160	0.001113	19.8	1.01	1.95	3825	4000	3.358	2.976	True	2317	1158	1159
39	18	2	1.0	elu	120	40	0.0008521	12.8	4.69	2.41	2480	4000	2.236	2.331	True	461.8	229.5	232.4
37	26	2	1.0	gelu	120	40	0.0006657	9.03	1.58	2.31	4493	4000	2.177	2.233	True	599.3	318.4	280.9
38	29	2	1.0	elu	120	40	0.00141	8.42	3.38	1.93	2302	3000	2.404	2.627	True	464	241.2	222.7
40	23	2	1.0	elu	120	40	0.0009993	4.79	3.24	1.34	1372	4000	2.628	2.832	True	530	268.8	261.1
41	26	2	1.0	elu	120	40	0.0005528	6.65	3.32	2.33	4550	4000	2.427	2.367	True	364.1	185.7	178.4
42	24	3	1.0	elu	120	40	0.0005595	13.4	1.99	2.07	2213	4000	2.527	2.562	True	854.7	446.2	408.6
43	22	2	1.0	elu	120	40	0.0005158	16.6	1.98	2.29	3853	4000	2.459	2.454	True	446.7	215	231.8
44	30	2	1.0	elu	120	40	0.001124	10.7	4.03	2.31	4117	2000	2.55	2.469	True	695.4	363.4	332
45	28	2	1.0	elu	120	40	0.0007884	12.4	3.28	2.85	2390	4000	2.258	2.438	True	333.5	168.7	164.8
46	29	2	1.0	elu	120	40	0.001412	14.8	1.82	2.82	6050	3000	2.273	2.451	True	421.3	212.5	208.8
47	22	2	1.0	elu	120	40	0.0007841	6.99	4.97	1.45	3894	4000	2.507	2.667	True	611.5	296.8	314.7
48	29	2	1.0	relu	120	40	0.0005373	12.1	3.63	3.19	393	4000	2.735	2.719	True	7177	1846	5331
49	31	2	1.0	elu	120	40	0.0008617	9.02	6	2.09	834	4000	2.416	2.556	True	345.3	174.9	170.4
50	27	2	1.0	elu	120	40	0.0005519	12.5	1.36	2	5735	4000	2.432	2.245	True	459.9	238.1	221.8
51	30	2	1.0	elu	120	40	0.0005955	9.11	2.76	3.63	3031	4000	2.808	2.91	True	541.9	280.9	261
52	31	2	1.0	elu	120	40	0.000924	15.6	2.52	1.2	6096	4000	2.525	2.641	True	540.2	292.4	247.8
53	26	2	1.0	elu	120	40	0.001052	12.8	3.89	4.39	1391	4000	2.139	2.454	True	486.1	274.7	211.4
54	32	2	1.0	elu	120	40	0.0007233	13.8	1.68	2.25	973	4000	2.534	2.931	True	442.3	216.4	225.8
55	29	2	1.0	elu	120	40	0.0009813	17.5	3	1.61	2194	4000	2.117	2.283	True	473.5	248	225.5
56	31	2	1.0	elu	40	40	0.0005165	12.8	2.53	2.6	2649	4000	3.873	3.672	True	476.3	250	226.3
57	28	2	1.0	elu	120	40	0.0006824	13	1.87	3.09	2323	4000	2.465	2.503	True	415.9	187.2	228.7
58	30	2	1.0	elu	120	160	0.0006202	17.6	1.59	3.08	4849	4000	2.587	2.272	True	859.6	448.6	411
59	28	2	1.0	elu	120	40	0.0008898	12.7	3.32	1.48	2849	4000	2.139	2.164	True	361.2	180.4	180.9
60	28	2	1.0	elu	120	40	0.0008877	8.91	4.13	4.57	909	4000	2.313	2.468	True	369.5	172.9	196.6
61	27	2	1.0	elu	120	40	0.0006058	10.1	2.94	3.39	274	4000	2.235	2.308	True	374.8	187.2	187.6
62	27	2	1.0	elu	120	40	0.0008125	18.5	2.1	2.34	3240	4000	2.183	2.217	True	371.5	185.7	185.8
63	27	2	1.0	elu	120	40	0.001232	14	4.65	2.19	2307	4000	2.597	2.529	True	1102	497.2	604.8
64	24	2	1.0	elu	120	40	0.001174	13.2	1.74	2.78	3818	4000	2.526	2.495	True	359.9	171.9	188
66	27	2	1.0	elu	120	40	0.0007645	9.64	3.02	3.1	832	4000	2.42	2.379	True	534.5	275.4	259.2
65	29	2	1.0	elu	120	40	0.0007923	11.1	3.78	1.71	676	4000	2.057	2.08	True	357.7	182.9	174.8
68	25	2	1.0	elu	120	40	0.0007691	11.4	2.25	1.69	2966	3000	2.186	2.287	True	401.3	201.6	199.7
67	31	2	1.0	elu	120	40	0.0006686	9.43	8.08	2.24	726	4000	2.624	2.654	True	562.5	279.6	282.9
69	32	2	1.0	elu	120	40	0.0008757	13.4	3.08	2.37	858	4000	2.453	2.369	True	614.2	341.5	272.7
70	29	2	1.0	elu	120	40	0.0009562	12.4	2.57	2.37	3704	4000	2.594	2.431	True	383.5	189.1	194.4
71	27	2	1.0	elu	120	40	0.0008089	11.8	6.02	1.82	1958	4000	2.148	2.134	True	401.3	201.1	200.2
73	28	2	1.0	elu	120	40	0.000613	13.8	2.61	2.66	2005	4000	2.398	2.435	True	527	290.9	236.1
74	30	2	1.0	elu	120	40	0.0009069	13.8	2.85	2.96	1356	4000	2.813	2.609	True	387.2	196.9	190.3
72	31	2	1.0	elu	120	40	0.0009176	15.1	2.84	2	2303	4000	2.375	2.24	True	398.2	200.8	197.4
75	28	2	1.0	elu	120	40	0.0009991	9.64	2.14	1.74	1856	3000	2.351	2.594	True	406.8	219.4	187.4
76	29	2	1.0	elu	120	40	0.0009473	9.83	1.56	3.15	3858	4000	2.355	2.695	True	383.6	201.5	182.2
77	27	2	1.0	elu	120	40	0.0007294	17.1	2.94	3.34	1051	4000	2.015	1.942	True	414.1	243.1	171
78	31	2	1.0	elu	120	40	0.0008512	11.5	1.81	2.34	5168	3000	2.289	2.78	True	437.4	245.7	191.7
79	27	2	1.0	elu	120	40	0.0009243	12.8	1.75	2.55	4492	4000	2.134	2.136	True	394.6	200.5	194.1
80	29	2	1.0	elu	120	40	0.0007686	8.91	2.6	2.59	1760	4000	2.374	2.334	True	368.6	187.5	181
81	31	2	1.0	elu	120	40	0.0006623	11.7	1.51	2.81	5831	4000	2.292	2.355	True	364.1	183.3	180.8
82	29	2	1.0	elu	120	40	0.0006958	12.3	2.75	4.02	1286	4000	2.37	2.105	True	375.4	195.1	180.3
83	26	2	1.0	elu	120	40	0.0009282	9.92	3.72	2.03	2478	4000	2.433	2.53	True	425.2	207.5	217.7
84	27	2	1.0	elu	120	40	0.000823	10.7	3.66	3.72	1787	4000	2.321	2.278	True	336.7	165.6	171.1
85	28	2	1.0	elu	120	40	0.0007704	12.1	1.49	2.92	3921	3000	3.007	2.961	True	3370	2170	1200
87	27	2	1.0	elu	120	40	0.0007511	14.3	1.51	2.32	3696	4000	2.406	2.523	True	397.4	205.4	192
86	28	2	1.0	elu	120	40	0.0006228	10.9	4.19	2.38	1832	4000	2.171	2.316	True	411.4	187.4	224
88	28	2	1.0	elu	120	40	0.0008822	13	1.39	2.12	4563	3000	2.132	2.176	True	397.7	197.4	200.3
89	31	2	1.0	elu	120	40	0.0007996	9.83	6.78	1.61	1490	4000	2.751	2.813	True	606.4	337.3	269.1
90	31	2	1.0	elu	120	40	0.0006897	9.97	4.43	2.66	1993	4000	2.223	2.553	True	493	268	225
92	24	2	1.0	elu	120	40	0.0007894	11.9	4.4	3.11	1209	4000	2.114	1.986	True	431.4	217.5	214
91	30	2	1.0	elu	120	40	0.0006581	15.5	2.05	2.07	5172	4000	2.234	2.103	True	391	187.3	203.7
93	29	2	1.0	elu	120	40	0.0008776	17.3	1.69	3.3	4951	4000	2.159	2.211	True	390.9	179.4	211.5
94	29	2	1.0	elu	120	40	0.0009571	7.57	3.82	2.67	2167	4000	2.251	2.391	True	503.2	274.9	228.3
95	29	2	1.0	elu	120	40	0.0008127	17.2	1.27	2.92	3067	4000	1.957	2.126	True	349.7	176.2	173.5
96	28	2	1.0	elu	120	40	0.0008699	12.7	1.82	2.37	3080	3000	2.314	2.428	True	419.6	208.7	210.8
97	30	2	1.0	elu	120	40	0.0006084	13.7	2.7	4.48	1858	4000	2.292	2.568	True	358.4	189.3	169.1
98	29	2	1.0	elu	120	40	0.0007154	10.3	3.88	4.34	1827	4000	2.205	2.121	True	328.4	166.1	162.2
99	31	2	1.0	elu	120	40	0.0007274	9.51	5.33	3	1458	4000	2.473	2.376	True	695.2	218.5	476.6
100	28	2	1.0	elu	120	40	0.0007199	16.2	2.52	4.94	646	4000	1.985	2.053	True	482	258.7	223.2
101	30	2	1.0	elu	120	40	0.000598	12.7	4.63	4.2	423	4000	2.781	2.985	True	611.6	291.5	320.2
103	29	2	1.0	elu	120	40	0.0006341	11.7	2.31	3.95	292	4000	2.69	2.533	True	733	389.3	343.7
102	29	2	1.0	elu	120	40	0.0007127	16	3.49	1.96	1818	4000	2.588	2.418	True	387.9	192.7	195.2
104	25	2	1.0	elu	120	40	0.0006531	15.8	2.53	1.9	1477	4000	3.002	2.521	True	2696	1239	1457
105	26	2	1.0	elu	120	40	0.0008432	11.8	5.12	3.38	1800	4000	2.457	2.515	True	603.3	309	294.3
106	30	2	1.0	elu	120	40	0.0007726	8.69	5.85	4.03	1317	4000	2.317	2.45	True	370.7	181.5	189.2
107	30	2	1.0	elu	120	40	0.0008966	9.49	3.67	4.03	1654	4000	2.322	2.365	True	475.9	226.5	249.4
108	29	2	1.0	elu	120	40	0.0006672	14.1	1.62	2.63	4250	4000	2.058	2.256	True	495.9	258.9	237
109	29	2	1.0	elu	120	40	0.0008817	14.8	1.42	2.46	3520	4000	2.294	2.379	True	335.7	163.3	172.4
110	29	2	1.0	elu	120	40	0.000872	14	3.58	3.96	982	4000	2.319	2.233	True	371.4	188.7	182.7
111	29	2	1.0	elu	120	40	0.0007556	13.9	4.39	4.16	1210	4000	2.569	2.396	True	519.3	253.7	265.6
112	31	2	1.0	elu	120	40	0.0006857	11.8	4.2	4.84	2159	4000	2.216	2.378	True	403.6	205.9	197.7
113	31	2	1.0	elu	120	40	0.000762	18.5	2.08	2.24	3816	4000	2.231	2.121	True	360	168.9	191.1
114	27	2	1.0	elu	120	40	0.0006676	10.1	3.21	3.63	2024	4000	2.497	2.467	True	733.2	377.7	355.5
115	28	2	1.0	elu	120	40	0.0006281	9.02	3.33	4.9	2229	4000	2.413	2.464	True	498.9	245.8	253.1
116	30	2	1.0	elu	120	40	0.0007668	13.6	1.49	2.45	4556	4000	2.125	2.024	True	336.9	170.1	166.9
117	29	2	1.0	elu	120	40	0.000734	11.9	2.76	3.28	309	4000	2.494	2.501	True	507.6	253.2	254.4
118	25	2	1.0	elu	120	40	0.0008689	11	3	2.55	1173	4000	2.412	2.381	True	435.5	217.7	217.9
119	29	2	1.0	elu	120	40	0.0008591	13.9	1.47	2.55	5101	4000	2.237	2.397	True	435.9	223.7	212.2
121	29	2	1.0	elu	120	40	0.000823	14.9	1.21	2.47	2664	4000	5.506	4.202	True	1081	622.5	458.9
120	30	2	1.0	elu	120	40	0.0008406	15.1	1.47	2.22	4051	4000	2.08	2.151	True	484.6	243.3	241.3
122	29	2	1.0	elu	120	40	0.0006231	11.9	4.19	4.85	1785	4000	2.548	2.714	True	392	186	206
123	31	2	1.0	elu	120	40	0.0006936	11.5	4.27	4.15	804	4000	2.451	2.183	True	737.9	324.7	413.2
124	31	2	1.0	elu	120	40	0.0007519	16.6	1.6	2.67	3548	4000	2.093	2.139	True	359.2	170.9	188.3
125	30	2	1.0	elu	120	40	0.0008663	14.2	1.06	2.86	3651	4000	2.335	2.643	True	395.9	194.6	201.3
126	29	2	1.0	elu	120	40	0.0008238	8.26	6.69	2.33	738	4000	2.601	3.025	True	526.2	255.7	270.5
127	27	2	1.0	elu	120	40	0.0007224	11.1	3.44	3.36	3133	4000	2.163	2.331	True	395.3	211.9	183.4
128	30	2	1.0	elu	120	40	0.001014	14.8	1.53	2.5	4078	4000	1.993	1.975	True	352.9	166.9	186
129	31	2	1.0	elu	120	40	0.0007312	8.14	4.26	4.94	1447	4000	2.222	2.325	True	354.6	181.8	172.8
131	27	2	1.0	elu	120	40	0.0007975	13.1	3.02	3.94	1337	4000	2.362	2.261	True	442.7	243.2	199.5
130	31	2	1.0	elu	120	40	0.0008728	19.1	1.76	3.02	4257	4000	2.377	2.369	True	490.7	219.4	271.3
132	30	2	1.0	elu	120	40	0.0007358	15.1	1.18	2.58	4822	4000	2.422	2.225	True	359.5	190.8	168.6
133	27	2	1.0	elu	120	40	0.0008215	8.97	2.69	3	2893	4000	2.081	2.111	True	337.8	167.7	170.1
134	30	2	1.0	elu	120	40	0.0005835	9.44	3.74	3.98	1162	4000	2.297	2.305	True	378.5	198.2	180.3
135	31	2	1.0	elu	120	40	0.00083	10.2	4.52	1.72	192	4000	2.17	2.202	True	377.7	193.9	183.8
136	26	2	1.0	elu	120	40	0.0009503	15.2	1.73	2.42	3162	4000	2.261	2.475	True	445.7	216.3	229.4
137	27	2	1.0	elu	120	40	0.0008074	11.2	3.15	4.31	2946	4000	2.7	2.686	True	580.8	311.3	269.5
139	28	2	1.0	elu	120	40	0.0007962	15.6	1.46	1.98	4760	4000	2.746	2.939	True	824.8	448	376.9
138	29	2	1.0	elu	120	40	0.0005735	10.5	3.44	3.78	383	4000	2.181	2.083	True	364.9	184.5	180.4
140	29	2	1.0	elu	120	40	0.0006425	9.85	4.28	3.89	1853	4000	2.201	2.229	True	363.6	179.9	183.7
141	31	2	1.0	elu	120	40	0.0008567	10.5	3.06	3.55	1586	4000	2.301	2.443	True	638.3	353.4	284.9
142	30	2	1.0	elu	120	40	0.0007975	8.35	5.26	2	1340	4000	2.753	2.75	True	770.5	474.2	296.3
144	28	2	1.0	elu	120	40	0.0008147	13.2	3.99	3.63	2234	4000	2.115	2.09	True	349.3	174	175.3
143	32	2	1.0	elu	120	40	0.0008632	16.1	1.39	2.74	4454	4000	2.149	2.351	True	764.3	370.9	393.4
145	29	2	1.0	elu	120	40	0.0006571	11.5	3.9	3.83	1092	4000	4.568	4.248	True	1133	703.5	429.3
146	27	2	1.0	elu	120	40	0.0008145	11.7	3.72	4.51	1481	4000	2.227	2.577	True	336.4	169.7	166.7
147	23	2	1.0	elu	120	40	0.001363	17.9	3.23	1.69	2673	3000	2.71	2.553	True	1531	751.1	780
148	27	2	1.0	elu	120	40	0.0006998	16.7	1.59	2.47	4648	4000	1.961	2.093	True	359.8	175.1	184.7
149	30	2	1.0	elu	120	40	0.0007173	14.9	1.52	2.23	4329	3000	2.267	2.12	True	590.1	311.7	278.5
151	28	2	1.0	elu	120	40	0.0006852	13.8	3.28	4.9	1079	4000	2.165	2.552	True	431.5	210.8	220.7
150	28	2	1.0	elu	120	40	0.000797	9.35	4.31	4.18	1539	4000	2.349	2.549	True	347.8	168.7	179.1
152	29	2	1.0	elu	120	40	0.0007831	13.9	1.93	2.69	4415	4000	2.215	2.316	True	376	195.2	180.9
153	29	2	1.0	elu	120	40	0.0007659	13	1.1	2.69	4451	3000	2.463	2.303	True	670.2	338.5	331.8
154	27	2	1.0	elu	120	40	0.0008491	13.6	3.65	4.83	1737	4000	2.235	2.268	True	391	189.5	201.5
155	27	2	1.0	elu	120	40	0.0008069	10.8	3.91	3.94	1062	4000	2.186	2.052	True	352.8	181.5	171.3
156	29	2	1.0	elu	120	40	0.0007023	12.4	3.17	3.87	410	4000	2.608	2.635	True	424.9	197.5	227.4
157	30	2	1.0	elu	120	40	0.0008677	10.1	6.23	2.16	456	4000	2.327	2.326	True	370.9	192.5	178.4
158	32	2	1.0	elu	120	40	0.000788	9.25	6.71	2	686	4000	2.334	2.526	True	372.6	178.8	193.8
159	31	2	1.0	elu	120	40	0.0006184	11	3.25	4.2	823	4000	2.181	2.122	True	391.8	192.3	199.4
160	28	2	1.0	elu	120	40	0.0007241	9.99	4.66	3.53	1376	4000	2.222	2.327	True	358.2	172.8	185.4
161	27	2	1.0	elu	120	40	0.0009047	12.2	3.51	3.02	1945	4000	2.377	2.268	True	380.6	193.7	186.9
162	27	2	1.0	elu	120	40	0.0007337	10.2	3.88	4.17	2229	4000	2.398	2.462	True	361.3	175	186.3
163	28	2	1.0	elu	120	40	0.0006352	8.88	3.59	4.44	1521	4000	2.364	2.5	True	631.7	344.4	287.3
165	26	2	1.0	elu	120	40	0.0007343	13.1	3.28	4.63	1390	4000	2.844	2.533	True	449.2	229.5	219.7
164	28	2	1.0	elu	120	40	0.0007968	10.8	3.82	4.96	1105	4000	2.013	2.172	True	355.5	170.6	184.9
166	30	2	1.0	elu	120	40	0.0008808	13.2	1.44	2.73	3424	4000	2.411	2.578	True	388.1	183.9	204.1
167	29	2	1.0	elu	120	40	0.0007189	10.3	3.37	4.27	1569	4000	2.306	2.446	True	334.4	167.1	167.3
168	30	2	1.0	elu	120	40	0.0007376	13.3	1.39	2.94	3904	4000	2.973	2.767	True	468.5	228.8	239.7
169	31	2	1.0	elu	120	40	0.0009007	8.13	6.37	2.15	807	4000	2.491	2.785	True	466.8	218.5	248.3
171	32	2	1.0	elu	120	40	0.0008087	13.1	1.71	2.61	4231	4000	4.044	3.453	True	4791	2498	2293
170	30	2	1.0	elu	120	40	0.0008022	9.5	3.74	4.55	1052	4000	2.33	2.678	True	328.8	167.5	161.3
173	24	2	1.0	elu	120	40	0.0008999	8.94	4.47	1.63	3936	4000	2.507	2.324	True	440.5	222.7	217.8
172	32	2	1.0	elu	120	40	0.0008388	8.84	5.08	2.27	430	4000	2.538	2.415	True	446.2	221.5	224.7
174	29	2	1.0	elu	120	40	0.0007109	9.77	4.11	4.43	1527	4000	2.29	2.554	True	625.9	342.7	283.3
175	28	2	1.0	elu	120	40	0.0007611	9.49	3.19	4.43	1602	4000	2.102	2.167	True	386.3	185.5	200.8
177	26	2	1.0	elu	120	40	0.0006917	9.6	3.76	4.67	1449	4000	3.849	3.395	True	1155	624.6	530.4
176	28	2	1.0	elu	120	40	0.0008502	10.5	2.71	3	3369	4000	2.333	2.356	True	339.1	167.3	171.8
178	29	2	1.0	elu	120	40	0.0006397	15.6	2.56	1.73	2317	4000	2.448	2.674	True	379.2	176.9	202.3
180	26	2	1.0	elu	120	40	0.0007825	9.14	3.47	3.61	2355	4000	2.488	2.532	True	642.3	300.3	341.9
179	29	2	1.0	elu	120	40	0.000781	8.87	3.58	4.22	2611	4000	2.269	2.409	True	394.1	176.9	217.1
182	24	2	1.0	elu	120	40	0.0009146	9.96	3.67	1.55	4169	4000	2.362	2.61	True	597.8	320	277.8
181	29	2	1.0	elu	120	40	0.0008514	8.57	3.19	4.67	1964	4000	2.282	2.342	True	406.4	215.3	191
183	28	2	1.0	elu	120	40	0.0008531	12.4	2.9	2.55	2151	4000	2.51	2.431	True	1384	809.6	574.3
184	30	2	1.0	elu	120	40	0.0008223	13.5	1.49	2.92	4561	4000	2.109	1.921	True	412.8	209	203.8
185	28	2	1.0	elu	120	40	0.0007672	8.24	3.53	3.62	1536	4000	2.226	2.168	True	396.7	198.4	198.3
186	29	2	1.0	elu	120	40	0.0007947	11.6	4.65	4.28	1832	4000	2.201	1.974	True	379.6	193.1	186.6
187	29	2	1.0	elu	120	40	0.0008089	18.1	1.46	2.5	3500	4000	2.077	1.956	True	433.9	250.4	183.5
188	28	2	1.0	elu	120	40	0.0007423	14.8	3.27	4.34	466	4000	2.34	2.442	True	865.2	449.2	416
189	29	2	1.0	elu	120	40	0.0008507	9.97	2.75	2.81	3337	4000	2.306	2.279	True	357	175.2	181.8
190	29	2	1.0	elu	120	40	0.0007937	8.43	3.72	4.88	1222	4000	2.31	2.547	True	365.6	182.7	182.9
192	29	2	1.0	elu	120	40	0.0007838	12.7	3.58	2.88	1558	4000	4.477	3.68	True	777.4	417.5	359.8
191	28	2	1.0	elu	120	40	0.0006794	9.01	2.85	4.07	1211	4000	2.363	2.54	True	409.6	200.4	209.2
193	28	2	1.0	elu	120	40	0.0009284	8.89	2.69	3.36	3233	4000	2.608	2.644	True	523.3	265.6	257.7
194	28	2	1.0	elu	120	40	0.0008296	9.76	3.68	3.1	1691	4000	2.377	2.651	True	667.2	334.4	332.8
195	30	2	1.0	elu	120	40	0.0009081	10.5	3.63	4.6	943	4000	2.453	2.718	True	382.8	191.1	191.6
196	27	2	1.0	elu	120	40	0.0007315	10.1	2.2	2.69	3462	4000	2.391	2.321	True	502.1	296.4	205.7
197	29	2	1.0	elu	120	40	0.0007788	10.2	3.64	3.62	2039	4000	2.401	2.346	True	513	317.9	195.1
198	27	2	1.0	elu	120	40	0.0007874	12.4	3.9	2.69	2189	4000	2.727	2.855	True	684.8	348.9	336
199	29	2	1.0	elu	120	40	0.0007612	9.75	3.57	3.71	716	4000	2.057	2.017	True	357.5	168.2	189.2
200	29	2	1.0	elu	120	40	0.000739	11.9	3.55	4.35	1935	4000	2.061	2.107	True	356.4	178.9	177.6
202	25	2	1.0	elu	120	40	0.001585	17.3	2.67	1.67	2239	4000	2.152	2.132	True	355.5	177.8	177.7
201	29	2	1.0	elu	120	40	0.0007378	13.8	1.51	2.64	3285	4000	2.396	2.163	True	371	193.1	178
203	26	2	1.0	elu	120	40	0.0008031	10.7	3.29	4.51	776	4000	2.147	2.187	True	544.6	298.4	246.2
204	28	2	1.0	elu	120	40	0.000916	14.2	1.33	2.56	3859	4000	1.974	2.286	True	474.8	211.3	263.5
205	27	2	1.0	elu	120	40	0.000865	9.23	3.24	3.12	2926	4000	2.174	2.454	True	403.1	199.6	203.5
206	27	2	1.0	elu	120	40	0.0007752	9.24	2.6	2.65	3025	4000	2.3	2.303	True	385.4	206.3	179.1
207	27	2	1.0	elu	120	40	0.0008278	11.7	3.09	4.79	1845	4000	2.252	2.573	True	387.9	186.6	201.4
209	25	1	1.0	elu	120	40	0.0009523	8.22	4.11	1.54	4370	4000	2.674	2.538	True	383	202	181.1
208	29	2	1.0	elu	120	40	0.0007731	16.8	1.63	2.57	4484	3000	2.226	2.176	True	502.7	252.3	250.4
210	29	2	1.0	elu	120	40	0.0007024	12.4	2.96	2.11	1748	4000	2.094	2.133	True	371.6	175.4	196.2
211	28	2	1.0	elu	120	40	0.001241	8.56	2.03	1.93	3829	3000	2.311	2.194	True	455.3	229.2	226.2
212	31	2	1.0	elu	120	40	0.0006961	8.99	4.46	4.6	708	4000	2.358	2.467	True	354.9	177.8	177
213	28	2	1.0	elu	120	40	0.0008406	9.9	2.55	3.39	2666	4000	2.074	2.295	True	345.9	166.3	179.5
214	29	2	1.0	elu	120	40	0.00078	15.5	2.76	2.16	1817	4000	2.746	2.94	True	879.5	513.2	366.2
215	28	2	1.0	elu	120	40	0.0007872	14.2	1.74	2.36	4715	4000	2.326	2.364	True	441.3	228.4	213
216	28	2	1.0	elu	120	40	0.0007391	11.7	2.54	2.99	3596	4000	2.481	2.682	True	402	206.2	195.8
217	29	2	1.0	elu	120	40	0.0008599	8.39	2.23	2.13	3575	3000	2.546	2.507	True	452.2	233.5	218.7
218	29	2	1.0	elu	120	40	0.0007887	12.6	3.16	3.11	2482	4000	2.217	2.146	True	406.7	205.4	201.2
219	31	2	1.0	elu	120	40	0.0006781	13.9	1.71	2.21	4837	4000	2.003	1.812	True	494.6	242.1	252.5
220	31	2	1.0	elu	120	40	0.0007439	10.6	3.28	4.03	1623	4000	2.158	2.261	True	470.9	253.4	217.5
221	27	2	1.0	elu	120	40	0.0007399	7.59	2.62	3.21	3076	4000	2.504	2.539	True	362.8	181.4	181.4
222	25	2	1.0	elu	120	40	0.0007395	12.2	3.8	4.49	1979	4000	2.573	2.74	True	1061	661.5	399
223	28	2	1.0	elu	120	40	0.0007199	14.3	2.36	2.33	2535	4000	2.042	2.014	True	341.8	171.2	170.6
